youtube_commons,word_count,long
cymonides_unified,access_count,integer
cymonides_unified,available_fields,keyword
cymonides_unified,available_for,keyword
cymonides_unified,common_next_actions,keyword
cymonides_unified,content,text
cymonides_unified,content_vector,dense_vector
cymonides_unified,country,keyword
cymonides_unified,created_at,date
cymonides_unified,date_range,date_range
cymonides_unified,doc_type,keyword
cymonides_unified,entity_name,text
cymonides_unified,entity_type,keyword
cymonides_unified,extracted_entities,keyword
cymonides_unified,extracted_metadata,object
cymonides_unified,file_path,keyword
cymonides_unified,file_type,keyword
cymonides_unified,format,keyword
cymonides_unified,html,text
cymonides_unified,id,keyword
cymonides_unified,indexed_at,date
cymonides_unified,indexed_in_whoosh,boolean
cymonides_unified,last_accessed,date
cymonides_unified,metadata,object
cymonides_unified,metadata_vector,dense_vector
cymonides_unified,observations,nested
cymonides_unified,processed_by,keyword
cymonides_unified,relations,nested
cymonides_unified,relevance_score,float
cymonides_unified,schema_type,keyword
cymonides_unified,schema_vector,dense_vector
cymonides_unified,size,integer
cymonides_unified,source,text
cymonides_unified,tags,keyword
cymonides_unified,timestamp,date
cymonides_unified,title,text
cymonides_unified,updated_at,date
cymonides_unified,url,text
cymonides_unified,use_count,integer
cymonides_unified,whoosh_index_name,keyword
cymonides_unified,zone_id,keyword
et3-source-edges,domain,keyword
et3-source-edges,indexed_at,date
et3-source-edges,node_id,keyword
et3-source-edges,source_type,keyword
et3-source-edges,url,keyword
cc_web_graph_host_edges,collection,keyword
cc_web_graph_host_edges,indexed_at,date
cc_web_graph_host_edges,source,keyword
cc_web_graph_host_edges,source_id,long
cc_web_graph_host_edges,target,keyword
cc_web_graph_host_edges,target_id,long
cymonides_source_enrichments,api_endpoints,nested
cymonides_source_enrichments,cc_coverage,object
cymonides_source_enrichments,country,keyword
cymonides_source_enrichments,domain,keyword
cymonides_source_enrichments,drill_duration_ms,integer
cymonides_source_enrichments,drilled_at,date
cymonides_source_enrichments,entity_pages,nested
cymonides_source_enrichments,errors,text
cymonides_source_enrichments,outlinks,object
cymonides_source_enrichments,search_pages,nested
cymonides_source_enrichments,source_id,keyword
cymonides-1-project-cymonides-1-soax,canonicalValue,text
cymonides-1-project-cymonides-1-soax,class,keyword
cymonides-1-project-cymonides-1-soax,embedded_edges,nested
cymonides-1-project-cymonides-1-soax,graph_layout,object
cymonides-1-project-cymonides-1-soax,id,keyword
cymonides-1-project-cymonides-1-soax,label,text
cymonides-1-project-cymonides-1-soax,metadata,object
cymonides-1-project-cymonides-1-soax,properties,object
cymonides-1-project-cymonides-1-soax,type,keyword
persons_unified,address_locality,keyword
persons_unified,alternate_names,text
persons_unified,breach_count,integer
persons_unified,breach_names,keyword
persons_unified,company_ids,keyword
persons_unified,country,keyword
persons_unified,email,keyword
persons_unified,email_ids,keyword
persons_unified,emails,keyword
persons_unified,embedded_edges,nested
persons_unified,employer,text
persons_unified,employer_domains,keyword
persons_unified,employers,text
persons_unified,family_name,text
persons_unified,full_name,text
persons_unified,given_name,text
persons_unified,has_password_exposed,boolean
persons_unified,has_phone_exposed,boolean
persons_unified,job_title,text
persons_unified,job_titles,text
persons_unified,linkedin_url,keyword
persons_unified,nationality,keyword
persons_unified,person_id,keyword
persons_unified,phone_ids,keyword
persons_unified,same_as,keyword
persons_unified,schema_types,keyword
persons_unified,source_count,integer
persons_unified,sources,keyword
persons_unified,telephone,keyword
persons_unified,telephones,keyword
persons_unified,wdc_crawl,keyword
openownership,address,text
openownership,address_country,keyword
openownership,company_number,keyword
openownership,content_embedding,dense_vector
openownership,control_types,keyword
openownership,country,keyword
openownership,dissolution_date,date
openownership,entity_type,keyword
openownership,incorporation_date,date
openownership,indexed_at,date
openownership,interested_party_id,keyword
openownership,interested_party_name,keyword
openownership,jurisdiction,keyword
openownership,name,text
openownership,name_normalized,text
openownership,ownership_percentage,float
openownership,record_id,keyword
openownership,search_text,text
openownership,source_description,text
openownership,source_type,keyword
openownership,source_url,keyword
openownership,statement_date,date
openownership,statement_id,keyword
openownership,statement_type,keyword
openownership,subject_id,keyword
openownership,subject_name,keyword
openownership,voting_percentage,float
drill-cns,bang_code,text
drill-cns,categories,keyword
drill-cns,chain_id,keyword
drill-cns,cost_usd,float
drill-cns,description,text
drill-cns,direct_search_capable,boolean
drill-cns,direct_search_url,text
drill-cns,friction,keyword
drill-cns,id,keyword
drill-cns,inputs,keyword
drill-cns,jurisdiction,keyword
drill-cns,label,text
drill-cns,last_updated,date
drill-cns,outputs,keyword
drill-cns,raw_record,text
drill-cns,source_file,keyword
drill-cns,subtype,text
drill-cns,type,keyword
drill-cns,url,text
cymonides-1-kabana,canonicalValue,text
cymonides-1-kabana,class,text
cymonides-1-kabana,className,text
cymonides-1-kabana,content,text
cymonides-1-kabana,content_vector,dense_vector
cymonides-1-kabana,createdAt,date
cymonides-1-kabana,description_vector,dense_vector
cymonides-1-kabana,embedded_edges,object
cymonides-1-kabana,embedding_status,text
cymonides-1-kabana,embedding_updated,date
cymonides-1-kabana,id,text
cymonides-1-kabana,label,text
cymonides-1-kabana,lastSeen,date
cymonides-1-kabana,metadata,object
cymonides-1-kabana,node_class,text
cymonides-1-kabana,projectId,text
cymonides-1-kabana,query,text
cymonides-1-kabana,status,text
cymonides-1-kabana,timestamp,date
cymonides-1-kabana,type,text
cymonides-1-kabana,typeName,text
cymonides-1-kabana,updatedAt,date
cymonides-1-kabana,url,text
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,class,text
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,embedded_edges,object
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,id,text
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,label,text
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,metadata,object
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,properties,object
cymonides-1-project-y2jbwbf21ogmh9jftdq3xwou,type,text
cymonides-1-elma,canonicalValue,text
cymonides-1-elma,class,keyword
cymonides-1-elma,className,text
cymonides-1-elma,content,text
cymonides-1-elma,content_vector,dense_vector
cymonides-1-elma,createdAt,date
cymonides-1-elma,description_vector,dense_vector
cymonides-1-elma,embedded_edges,nested
cymonides-1-elma,embedding_status,text
cymonides-1-elma,embedding_updated,date
cymonides-1-elma,graph_layout,object
cymonides-1-elma,id,keyword
cymonides-1-elma,label,text
cymonides-1-elma,lastSeen,date
cymonides-1-elma,metadata,object
cymonides-1-elma,node_class,text
cymonides-1-elma,projectId,text
cymonides-1-elma,properties,object
cymonides-1-elma,query,text
cymonides-1-elma,snippet,text
cymonides-1-elma,status,text
cymonides-1-elma,timestamp,date
cymonides-1-elma,type,keyword
cymonides-1-elma,typeName,text
cymonides-1-elma,updatedAt,date
cymonides-1-elma,url,text
cymonides-1-elma,x,long
cymonides-1-elma,y,long
cymonides-1-pericles,canonicalValue,text
cymonides-1-pericles,class,keyword
cymonides-1-pericles,className,text
cymonides-1-pericles,content,text
cymonides-1-pericles,content_vector,dense_vector
cymonides-1-pericles,createdAt,date
cymonides-1-pericles,description_vector,dense_vector
cymonides-1-pericles,embedded_edges,nested
cymonides-1-pericles,embedding_status,text
cymonides-1-pericles,embedding_updated,date
cymonides-1-pericles,graph_layout,object
cymonides-1-pericles,id,keyword
cymonides-1-pericles,label,text
cymonides-1-pericles,lastSeen,date
cymonides-1-pericles,metadata,object
cymonides-1-pericles,node_class,text
cymonides-1-pericles,projectId,text
cymonides-1-pericles,properties,object
cymonides-1-pericles,query,text
cymonides-1-pericles,snippet,text
cymonides-1-pericles,status,text
cymonides-1-pericles,timestamp,date
cymonides-1-pericles,type,keyword
cymonides-1-pericles,typeName,text
cymonides-1-pericles,updatedAt,date
cymonides-1-pericles,url,text
cymonides_cc_domain_vertices,count,integer
cymonides_cc_domain_vertices,domain,keyword
cymonides_cc_domain_vertices,reversed_domain,keyword
cymonides_cc_domain_vertices,vertex_id,long
cymonides_cc_domain_edges,link_count,integer
cymonides_cc_domain_edges,source_vertex_id,long
cymonides_cc_domain_edges,target_vertex_id,long
uk_ccod,company_reg_no_1,keyword
uk_ccod,company_reg_no_2,keyword
uk_ccod,county,keyword
uk_ccod,data_source,keyword
uk_ccod,date_proprietor_added_1,date
uk_ccod,date_proprietor_added_2,date
uk_ccod,district,keyword
uk_ccod,indexed_at,date
uk_ccod,multiple_address_indicator,keyword
uk_ccod,postcode,keyword
uk_ccod,postcode_district,keyword
uk_ccod,price_paid,float
uk_ccod,property_address,text
uk_ccod,proprietor_address_1,text
uk_ccod,proprietor_address_2,text
uk_ccod,proprietor_name_1,text
uk_ccod,proprietor_name_2,text
uk_ccod,proprietorship_category_1,keyword
uk_ccod,proprietorship_category_2,keyword
uk_ccod,region,keyword
uk_ccod,tenure,keyword
uk_ccod,title_number,keyword
jester_atoms,assigned_topics,keyword
jester_atoms,atom_id,keyword
jester_atoms,content,text
jester_atoms,created_at,date
jester_atoms,entities,nested
jester_atoms,previous_context,text
jester_atoms,source_file,keyword
jester_atoms,source_location,keyword
jester_atoms,status,keyword
cymonides-1-project-cymonides-1-default-project,canonicalValue,text
cymonides-1-project-cymonides-1-default-project,class,keyword
cymonides-1-project-cymonides-1-default-project,embedded_edges,nested
cymonides-1-project-cymonides-1-default-project,graph_layout,object
cymonides-1-project-cymonides-1-default-project,id,keyword
cymonides-1-project-cymonides-1-default-project,label,text
cymonides-1-project-cymonides-1-default-project,metadata,object
cymonides-1-project-cymonides-1-default-project,properties,object
cymonides-1-project-cymonides-1-default-project,type,keyword
cymonides-1-investigation-alpha,canonicalValue,text
cymonides-1-investigation-alpha,class,keyword
cymonides-1-investigation-alpha,embedded_edges,nested
cymonides-1-investigation-alpha,graph_layout,object
cymonides-1-investigation-alpha,id,keyword
cymonides-1-investigation-alpha,label,text
cymonides-1-investigation-alpha,metadata,object
cymonides-1-investigation-alpha,properties,object
cymonides-1-investigation-alpha,type,keyword
cymonides-1-project-cymonides-1-sastre,class,keyword
cymonides-1-project-cymonides-1-sastre,embedded_edges,nested
cymonides-1-project-cymonides-1-sastre,graph_layout,object
cymonides-1-project-cymonides-1-sastre,id,keyword
cymonides-1-project-cymonides-1-sastre,label,text
cymonides-1-project-cymonides-1-sastre,metadata,object
cymonides-1-project-cymonides-1-sastre,properties,object
cymonides-1-project-cymonides-1-sastre,type,keyword
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,class,text
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,embedded_edges,object
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,id,text
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,label,text
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,metadata,object
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,properties,object
cymonides-1-project-isexk7bbksstk8bt7gno3hmj,type,text
cymonides-1-bekalencse,canonicalValue,text
cymonides-1-bekalencse,class,keyword
cymonides-1-bekalencse,className,text
cymonides-1-bekalencse,content,text
cymonides-1-bekalencse,content_vector,dense_vector
cymonides-1-bekalencse,createdAt,date
cymonides-1-bekalencse,description_vector,dense_vector
cymonides-1-bekalencse,embedded_edges,nested
cymonides-1-bekalencse,embedding_status,text
cymonides-1-bekalencse,embedding_updated,date
cymonides-1-bekalencse,graph_layout,object
cymonides-1-bekalencse,id,keyword
cymonides-1-bekalencse,label,text
cymonides-1-bekalencse,lastSeen,date
cymonides-1-bekalencse,metadata,object
cymonides-1-bekalencse,node_class,text
cymonides-1-bekalencse,projectId,text
cymonides-1-bekalencse,properties,object
cymonides-1-bekalencse,query,text
cymonides-1-bekalencse,snippet,text
cymonides-1-bekalencse,status,text
cymonides-1-bekalencse,test_field,text
cymonides-1-bekalencse,timestamp,date
cymonides-1-bekalencse,type,keyword
cymonides-1-bekalencse,typeName,text
cymonides-1-bekalencse,updatedAt,date
cymonides-1-bekalencse,url,text
books,author,text
books,content,text
books,content_embedding,dense_vector
books,file_path,keyword
books,indexed_at,date
books,source_type,keyword
books,title,text
books,word_count,integer
unified_domain_profiles,all_categories,text
unified_domain_profiles,authority_score,integer
unified_domain_profiles,backlinks_fetched,boolean
